sender,sender_type,sender_id,timestamp,meta,,Provo_ID,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,list,music_genres,offensiveness,pleasantness,position_correct,preference,response,response_action,song_name,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
screen,html.Screen,3_3_1_47,2021-03-07T13:00:40.181Z,,,7,,,,,,410.67000002093846,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- had ---- ----<br>------- ------ --- ------ --- --- -----,182855.50000006333,182854.73000002094,182427.482,182432.63500009198,182444.06,182861.01,,47,had
screen,html.Screen,3_3_1_48,2021-03-07T13:00:40.574Z,,,7,,,,,,386.5900000024121,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ever ----<br>------- ------ --- ------ --- --- -----,183248.38000000454,183247.60000000242,182844.42,182855.73000006843,182861.01,183261.287,,48,ever
screen,html.Screen,3_3_1_49,2021-03-07T13:00:41.037Z,,,7,,,,,,449.2130000446923,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- seen<br>------- ------ --- ------ --- --- -----,183711.3000000827,183710.5000000447,183244.695,183248.61000000965,183261.287,183728.301,,49,seen
screen,html.Screen,3_3_1_50,2021-03-07T13:00:41.397Z,,,7,,,,,,342.1489999992482,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,"------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>before, ------ --- ------ --- --- -----",184071.22000004165,184070.44999999925,183711.636,183711.5300000878,183728.301,184078.401,,50,"before,"
screen,html.Screen,3_3_1_51,2021-03-07T13:00:41.941Z,,,7,,,,,,536.0890000654035,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- except --- ------ --- --- -----,184615.31000002287,184614.49000006542,184061.877,184071.45000004675,184078.401,184628.883,,51,except
screen,html.Screen,3_3_1_52,2021-03-07T13:00:42.341Z,,,7,,,,,,385.4470000345318,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ the ------ --- --- -----,185015.09500003885,185014.33000003453,184612.219,184615.54000002798,184628.883,185029.138,,52,the
screen,html.Screen,3_3_1_53,2021-03-07T13:00:42.693Z,,,7,,,,,,337.167000032292,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- shaggy --- --- -----,185367.14000010397,185366.3050000323,185012.509,185015.3200000059,185029.138,185379.303,,53,shaggy
screen,html.Screen,3_3_1_54,2021-03-07T13:00:43.093Z,,,7,,,,,,386.92200002848404,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ man --- -----,185767.03000010457,185766.2250000285,185362.72,185367.37000010908,185379.303,185779.566,,54,man
screen,html.Screen,3_3_1_55,2021-03-07T13:00:43.485Z,,,7,,,,,,378.6590000210563,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- and -----,186158.9700001059,186158.22500002105,185762.993,185767.2550000716,185779.566,186163.223,,55,and
screen,html.Screen,3_3_1_56,2021-03-07T13:00:44.004Z,,,7,,,,,,514.95700004627,response,,,,3,A,,,,,,Space,keypress(Space),,lyrical,,,,------- ------ ----- --- ------ ------ --- --------- ---<br>---- -------- --------- --- ---------- --- -------- -------<br>--- -------- -- --- ---- ----- ---- ----- ------- --- -<br>--- ------ --- ------ --- --- -------- --- --- ----------<br>---- ----- --- --- ---- ----- -- -------- --- --- ---- ----<br>------- ------ --- ------ --- --- Toto.,186678.9450000506,186678.18000004627,186146.575,186159.19000003487,186163.223,186696.833,,56,Toto.
Item 3,flow.Loop,3_3_1,2021-03-07T13:00:44.005Z,,,,,,,,,25714.955000046262,completion,,,,,,,,,,,,,,,,,,,186679.30499999784,186678.18000004627,160946.685,160947.66500010155,160963.225,186696.833,,,
Question 1,html.Screen,3_3_2,2021-03-07T13:00:47.200Z,,,,,,true,TRUE,,3176.6670001033635,response,,,,3,A,,,,,,TRUE,click #choice-1,,lyrical,,,,,189874.23000007402,189873.50000010338,186663.611,186679.465000052,186696.833,189882.299,,,
Question 2,html.Screen,3_3_3,2021-03-07T13:00:48.416Z,,,,,,true,FALSE,,1206.9310000414262,response,,,,3,A,,,,,,FALSE,click #choice-2,,lyrical,,,,,191090.02500004135,191089.23000004143,189865.651,189874.3700000923,189882.299,191099.753,,,
Item 3,flow.Sequence,3_3,2021-03-07T13:00:48.416Z,,,,,,,,,37130.46500004141,completion,,,,,,,,,,,,,,,,,,,191090.25500004645,191089.23000004143,153942.126,153952.2200000938,153958.765,191099.753,,,
Block 1,flow.Sequence,3,2021-03-07T13:00:48.418Z,,,,,,,,,146068.6500000414,completion,,,,,,,,,,,,,,,,,,,191092.2300000675,191089.23000004143,45004.096,45011.08000008389,45020.58,191099.753,,,
Music styles,html.Form,4,2021-03-07T13:00:50.288Z,,Submit,,,,,,,1862.6420000386715,form submission,,,,,,,,,,,,,,,,,,,192962.61000004597,192962.39500003867,191083.122,191092.35000004992,191099.753,192967.637,,,
Likert 1,html.Form,5_0,2021-03-07T13:01:23.607Z,,,,,,,,5,33313.7080000249,form submission,1,,,,,,7,3,,5,,,,,,,,,226281.7400000058,226281.34500002488,192950.995,192962.77000010014,192967.637,226289.501,,,
Names 1,html.Form,5_1,2021-03-07T13:01:32.586Z,,,,,malone,,,,8970.494000087667,form submission,,,,,,,,,,,,,wow,,,,,,235260.2800000459,235259.99500008766,226272.799,226282.04499999993,226289.501,235261.992,,,
Song 1 Rating,flow.Sequence,5,2021-03-07T13:01:32.586Z,,,,,,,,,42292.35800008767,completion,,,,,,,,,,,,,,,,,,,235260.56500000414,235259.99500008766,192950.995,192962.74000010453,192967.637,235261.992,,,
Introduction,html.Screen,6_0,2021-03-07T13:01:34.599Z,,,,,,,,,2003.9430000321881,response,,,,,,,,,,,continue,click button,,,,,,,237266.6100000497,237265.9350000322,235245.388,235260.7400000561,235261.992,237279.986,,,
Volume calibration,html.Screen,6_1,2021-03-07T13:01:35.639Z,,,,,,,,,1025.7190000643313,response,,,,,,,,,,,continue,click button,,,,,,,238307.04000010155,238305.70500006434,237263.375,237266.7650000658,237279.986,238330.7,,,
Task instructions,html.Screen,6_2,2021-03-07T13:01:36.478Z,,,,,,,,,814.9900000339258,response,,,,,,,,,,,continue,click button,,,,,,,239146.34000009391,239145.69000003394,238314.011,238307.17500008177,238330.7,239147.891,,,
Sounds,html.Screen,6_3_0_0,2021-03-07T13:01:40.717Z,,,,,,,,,4252.714000000007,timeout,,,,,,,,,1,,,,,,S,O,I,,243385.11500007007,243384.03,239131.246,239146.53500006534,239147.891,243400.605,,,
Judgement,html.Screen,6_3_0_1,2021-03-07T13:01:41.270Z,,,,,,true,1,,536.4300000681251,response,,,,,,,,,1,,1,click #choice-1,,,S,O,I,,243937.86000006367,243937.03500006814,243384.03,243385.38000010885,243400.605,243951.045,,,
Trial,flow.Sequence,6_3_0,2021-03-07T13:01:41.270Z,,,,,,,,,4789.144000068132,completion,,,,,,,,,1,,,,,,S,O,I,,243938.07500007097,243937.03500006814,239131.246,239146.5100001078,239147.891,243951.045,,,
Sounds,html.Screen,6_3_1_0,2021-03-07T13:01:45.520Z,,,,,,,,,4252.786999999982,timeout,,,,,,,,,3,,,,,,O,I,S,,248188.09000006877,248187.154,243934.402,243938.19500005338,243951.045,248203.832,,,
Judgement,html.Screen,6_3_1_1,2021-03-07T13:01:46.237Z,,,,,,true,3,,700.3880000258214,response,,,,,,,,,3,,3,click #choice-3,,,O,I,S,,248904.89000000525,248904.22000002582,248187.154,248188.30500007607,248203.832,248920.965,,,
Trial,flow.Sequence,6_3_1,2021-03-07T13:01:46.237Z,,,,,,,,,4953.1750000258035,completion,,,,,,,,,3,,,,,,O,I,S,,248905.09500005282,248904.22000002582,243934.402,243938.1600000197,243951.045,248920.965,,,
Sounds,html.Screen,6_3_2_0,2021-03-07T13:01:50.490Z,,,,,,,,,4252.815000000002,timeout,,,,,,,,,2,,,,,,O,S,I,,253157.93500002474,253157.089,248904.314,248905.21500003524,248920.965,253173.78,,,
Judgement,html.Screen,6_3_2_1,2021-03-07T13:01:51.492Z,,,,,,true,2,,985.6000000846398,response,,,,,,,,,2,,2,click #choice-2,,,O,S,I,,254160.1850000443,254159.38000008464,253157.089,253158.16500002984,253173.78,254174.391,,,
Trial,flow.Sequence,6_3_2,2021-03-07T13:01:51.492Z,,,,,,,,,5238.415000084642,completion,,,,,,,,,2,,,,,,O,S,I,,254160.39500001352,254159.38000008464,248904.314,248905.18000000156,248920.965,254174.391,,,
Sounds,html.Screen,6_3_3_0,2021-03-07T13:01:55.744Z,,,,,,,,,4252.752999999997,timeout,,,,,,,,,1,,,,,,S,I,O,,258411.42000001855,258410.532,254157.727,254160.51499999594,254174.391,258427.144,,,
Judgement,html.Screen,6_3_3_1,2021-03-07T13:01:56.867Z,,,,,,true,1,,1107.4210000963358,response,,,,,,,,,1,,1,click #choice-1,,,S,I,O,,259535.33000010066,259534.56500009634,258410.532,258411.71500005294,258427.144,259544.562,,,
Trial,flow.Sequence,6_3_3,2021-03-07T13:01:56.868Z,,,,,,,,,5360.174000096333,completion,,,,,,,,,1,,,,,,S,I,O,,259535.55000002962,259534.56500009634,254157.727,254160.48000007868,254174.391,259544.562,,,
Sounds,html.Screen,6_3_4_0,2021-03-07T13:02:01.114Z,,,,,,,,,4252.773000000016,timeout,,,,,,,,,3,,,,,,I,O,S,,263781.7150000483,263780.715,259527.948,259535.68000008818,259544.562,263797.335,,,
Judgement,html.Screen,6_3_4_1,2021-03-07T13:02:01.738Z,,,,,,true,3,,608.2700000944897,response,,,,,,,,,3,,3,click #choice-3,,,I,O,S,,264406.2649999978,264405.6050000945,263780.715,263781.9450000534,263797.335,264414.32,,,
Trial,flow.Sequence,6_3_4,2021-03-07T13:02:01.739Z,,,,,,,,,4861.043000094505,completion,,,,,,,,,3,,,,,,I,O,S,,264406.46000008564,264405.6050000945,259527.948,259535.64000001643,259544.562,264414.32,,,
Sounds,html.Screen,6_3_5_0,2021-03-07T13:02:05.984Z,,,,,,,,,4252.930999999982,timeout,,,,,,,,,2,,,,,,I,S,O,,268651.50999999605,268650.587,264397.804,264406.57500003,264414.32,268667.251,,,
Judgement,html.Screen,6_3_5_1,2021-03-07T13:02:06.546Z,,,,,,true,2,,545.6340000444907,response,,,,,,,,,2,,2,click #choice-2,,,I,S,O,,269213.49000011105,269212.8850000445,268650.587,268651.7300000414,268667.251,269217.586,,,
Trial,flow.Sequence,6_3_5,2021-03-07T13:02:06.546Z,,,,,,,,,4798.565000044473,completion,,,,,,,,,2,,,,,,I,S,O,,269213.67500000633,269212.8850000445,264397.804,264406.5450000344,264414.32,269217.586,,,
Task,flow.Loop,6_3,2021-03-07T13:02:06.549Z,,,,,,,,,30064.994000044477,completion,,,1,,,,,,,,,,,,,,,,269216.65499999654,269212.8850000445,239131.246,239146.47000003606,239147.891,269217.586,,,
Trap,html.Screen,6_4,2021-03-07T13:02:06.552Z,,,,,,,,,NaN,skipped,,,,,,,,,,,,,,,,,,,269219.81999999844,269212.8850000445,,269219.6900000563,,269217.586,,,
Thanks,html.Screen,6_5,2021-03-07T13:02:08.074Z,,,,,,,,,1523.1590000755386,response,,,,,,,,,,,continue,click button,,,,,,,270741.40500009526,270740.74500007555,269200.956,269219.9200000614,269217.586,,,,
Headphone screening,flow.Sequence,6,2021-03-07T13:02:08.074Z,,,,,,,,,35478.75300007555,completion,,,,,,,,,,,,,,,,,,,270741.5850000689,270740.74500007555,235245.388,235260.6800000649,235261.992,,,,
Page,html.Page,7,2021-03-07T13:02:08.075Z,,,,,,,,,NaN,,,,,,,,,,,,,,,,,,,,270742.43500002194,270742.2700000461,,270741.66500009596,,,,,
root,flow.Sequence,,2021-03-07T13:02:08.075Z,,,,,,,,,266457.1230000461,completion,,,,,,,,,,,,,,,,,,,270742.98500001896,270742.2700000461,4244.042,4259.330000029877,4285.147,,,,
