sender,sender_type,sender_id,timestamp,meta,,Provo_ID,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,music_genres,offensiveness,pleasantness,position_correct,preference,response,response_action,song_name,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
screen,html.Screen,3_3_1_52,2021-03-07T04:23:04.243Z,,,11,,,,,,543.2519999722426,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- confound ----------------,262257.7900000033,262257.07499997225,261697.245,261706.25499996822,261713.823,262264.146,,52,confound
screen,html.Screen,3_3_1_53,2021-03-07T04:23:05.272Z,,,11,,,,,,1025.5639999827254,response,,,,4,,,,,,Space,keypress(Space),,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- anthropologists.,263290.8199999947,263289.70999998273,262247.616,262258.00999999046,262264.146,263298.252,,53,anthropologists.
Item 4,flow.Loop,3_3_1,2021-03-07T04:23:05.273Z,,,,,,,,,31862.51199998273,completion,,,,,,,,,,,,,,,,,263291.2099999958,263289.70999998273,231410.61,231412.04500000458,231427.198,263298.252,,,
Question 1,html.Screen,3_3_2,2021-03-07T04:23:09.563Z,,,,,,false,FALSE,,4282.782999981078,response,,,,,,,,,,TRUE,click #choice-1,,,,,,267581.7950000055,267581.03499998106,263281.71,263291.3899999694,263298.252,267584.358,,,
Question 2,html.Screen,3_3_3,2021-03-07T04:23:10.347Z,,,,,,false,TRUE,,780.5919999592006,response,,,,,,,,,,FALSE,click #choice-2,,,,,,268365.7050000038,268364.9499999592,267567.713,267581.92999998573,267584.358,268368.191,,,
Item 4,flow.Sequence,3_3,2021-03-07T04:23:10.348Z,,,,,,,,,43942.19599995922,completion,,,,,,,,,,,,,,,,,268365.8849999774,268364.9499999592,224406.068,224396.52999996906,224422.754,268368.191,,,
Block 1,flow.Sequence,3,2021-03-07T04:23:10.350Z,,,,,,,,,215387.8449999592,completion,,,,,,,,,,,,,,,,,268367.9499999853,268364.9499999592,52960.434,52953.01999995718,52977.105,268368.191,,,
Music styles,html.Form,4,2021-03-07T04:23:13.868Z,,Submit,,,,,,,3517.5539999777684,form submission,,,,,w,,,,,,,,,,,,271885.9499999671,271885.74499997776,268351.562,268368.0750000058,268368.191,271903.845,,,
Likert 1,html.Form,5_0,2021-03-07T04:23:27.267Z,,,,,,,,3,13381.504999961937,form submission,3,,,,,4,3,,6,,,,,,,,285285.5649999692,285285.3499999619,271870.524,271886.1099999631,271903.845,285295.957,,,
Names 1,html.Form,5_1,2021-03-07T04:23:30.913Z,,,,,malone,,,,3635.183000000601,form submission,,,,,,,,,,,,wow,,,,,288931.3400000101,288931.1400000006,285279.192,285285.72499996517,285295.957,288931.626,,,
Song 1 Rating,flow.Sequence,5,2021-03-07T04:23:30.913Z,,,,,,,,,17027.295000000624,completion,,,,,,,,,,,,,,,,,288931.5399999614,288931.1400000006,271870.524,271886.0749999876,271903.845,288931.626,,,
Introduction,html.Screen,6_0,2021-03-07T04:23:33.536Z,,,,,,,,,2621.6790000085603,response,,,,,,,,,,continue,click button,,,,,,291554.0850000107,291553.30500000855,288915.041,288931.66999996174,288931.626,291566.641,,,
Volume calibration,html.Screen,6_1,2021-03-07T04:23:34.144Z,,,,,,,,,594.4989999819663,response,,,,,,,,,,continue,click button,,,,,,292162.50999999465,292161.13999998197,291550.099,291554.2349999887,291566.641,292167.045,,,
Task instructions,html.Screen,6_2,2021-03-07T04:23:34.655Z,,,,,,,,,506.0899999900139,response,,,,,,,,,,continue,click button,,,,,,292673.8149999874,292673.13499999,292150.433,292162.62999997707,292167.045,292684.034,,,
Sounds,html.Screen,6_3_0_0,2021-03-07T04:23:38.903Z,,,,,,,,,4252.793999999994,timeout,,,,,,,,2,,,,,I,S,O,,296921.3699999964,296920.262,292667.487,292674.01499999687,292684.034,296936.828,,,
Judgement,html.Screen,6_3_0_1,2021-03-07T04:23:39.487Z,,,,,,true,2,,567.6119999897201,response,,,,,,,,2,,2,click #choice-2,,I,S,O,,297505.204999994,297504.4399999897,296920.262,296921.67999997037,296936.828,297520.644,,,
Trial,flow.Sequence,6_3_0,2021-03-07T04:23:39.487Z,,,,,,,,,4820.4059999897145,completion,,,,,,,,2,,,,,I,S,O,,297505.41499996325,297504.4399999897,292667.487,292673.9799999632,292684.034,297520.644,,,
Sounds,html.Screen,6_3_1_0,2021-03-07T04:23:43.739Z,,,,,,,,,4252.754000000015,timeout,,,,,,,,3,,,,,O,I,S,,301757.799999963,301756.766,297504,297505.5350000039,297520.644,301773.398,,,
Judgement,html.Screen,6_3_1_1,2021-03-07T04:23:44.942Z,,,,,,true,3,,1186.206999981834,response,,,,,,,,3,,3,click #choice-3,,O,I,S,,302960.3299999726,302959.6049999818,301756.766,301758.0149999703,301773.398,302974.232,,,
Trial,flow.Sequence,6_3_1,2021-03-07T04:23:44.942Z,,,,,,,,,5438.960999981849,completion,,,,,,,,3,,,,,O,I,S,,302960.5149999843,302959.6049999818,297504,297505.4999999702,297520.644,302974.232,,,
Sounds,html.Screen,6_3_2_0,2021-03-07T04:23:49.193Z,,,,,,,,,4252.777999999991,timeout,,,,,,,,1,,,,,S,I,O,,307211.2399999751,307210.322,302957.575,302960.62999998685,302974.232,307227.01,,,
Judgement,html.Screen,6_3_2_1,2021-03-07T04:23:49.901Z,,,,,,true,1,,691.7049999779556,response,,,,,,,,1,,1,click #choice-1,,S,I,O,,307919.39499997534,307918.71499997796,307210.322,307211.4500000025,307227.01,307927.351,,,
Trial,flow.Sequence,6_3_2,2021-03-07T04:23:49.901Z,,,,,,,,,4944.482999977947,completion,,,,,,,,1,,,,,S,I,O,,307919.590000005,307918.71499997796,302957.575,302960.59999999125,302974.232,307927.351,,,
Sounds,html.Screen,6_3_3_0,2021-03-07T04:23:54.146Z,,,,,,,,,4252.848999999987,timeout,,,,,,,,1,,,,,S,O,I,,312164.5000000135,312163.534,307910.813,307919.7050000075,307927.351,312180.2,,,
Judgement,html.Screen,6_3_3_1,2021-03-07T04:23:54.708Z,,,,,,true,1,,545.8849999729428,response,,,,,,,,1,,1,click #choice-1,,S,O,I,,312726.80499998387,312726.08499997295,312163.534,312164.72000000067,312180.2,312730.594,,,
Trial,flow.Sequence,6_3_3,2021-03-07T04:23:54.709Z,,,,,,,,,4798.73399997293,completion,,,,,,,,1,,,,,S,O,I,,312726.99499997543,312726.08499997295,307910.813,307919.66999997385,307927.351,312730.594,,,
Sounds,html.Screen,6_3_4_0,2021-03-07T04:23:58.949Z,,,,,,,,,4252.775000000023,timeout,,,,,,,,2,,,,,O,S,I,,316967.6149999723,316966.716,312713.96,312727.11499995785,312730.594,316983.369,,,
Judgement,html.Screen,6_3_4_1,2021-03-07T04:23:59.660Z,,,,,,true,2,,693.9509999588481,response,,,,,,,,2,,2,click #choice-2,,O,S,I,,317678.04500000784,317677.31999995885,316966.716,316967.83499995945,316983.369,317683.826,,,
Trial,flow.Sequence,6_3_4,2021-03-07T04:23:59.660Z,,,,,,,,,4946.725999958871,completion,,,,,,,,2,,,,,O,S,I,,317678.2349999994,317677.31999995885,312713.96,312727.0750000025,312730.594,317683.826,,,
Sounds,html.Screen,6_3_5_0,2021-03-07T04:24:03.903Z,,,,,,,,,4252.815999999992,timeout,,,,,,,,3,,,,,I,O,S,,321920.88499997044,321919.957,317667.201,317678.3549999818,317683.826,321936.642,,,
Judgement,html.Screen,6_3_5_1,2021-03-07T04:24:04.579Z,,,,,,true,3,,659.8929999605753,response,,,,,,,,3,,3,click #choice-3,,I,O,S,,322597.2999999649,322596.53499996057,321919.957,321921.09999997774,321936.642,322603.723,,,
Trial,flow.Sequence,6_3_5,2021-03-07T04:24:04.579Z,,,,,,,,,4912.708999960567,completion,,,,,,,,3,,,,,I,O,S,,322597.4849999766,322596.53499996057,317667.201,317678.3149999683,317683.826,322603.723,,,
Task,flow.Loop,6_3,2021-03-07T04:24:04.582Z,,,,,,,,,29912.500999960583,completion,,,1,,,,,,,,,,,,,,322600.54999997374,322596.53499996057,292667.487,292673.9449999877,292684.034,322603.723,,,
Trap,html.Screen,6_4,2021-03-07T04:24:04.585Z,,,,,,,,,NaN,skipped,,,,,,,,,,,,,,,,,322603.80499996245,322596.53499996057,,322603.6749999621,,322603.723,,,
Thanks,html.Screen,6_5,2021-03-07T04:24:06.972Z,,,,,,,,,2376.4169999996666,response,,,,,,,,,,continue,click button,,,,,,324980.9200000018,324980.13999999966,322586.974,322603.91499998514,322603.723,,,,
Headphone screening,flow.Sequence,6,2021-03-07T04:24:06.972Z,,,,,,,,,36048.513999999675,completion,,,,,,,,,,,,,,,,,324981.0999999754,324980.13999999966,288915.041,288931.6349999863,288931.626,,,,
Page,html.Page,7,2021-03-07T04:24:06.973Z,,,,,,,,,NaN,,,,,,,,,,,,,,,,,,324982.06499998923,324981.8899999955,,324981.1800000025,,,,,
root,flow.Sequence,,2021-03-07T04:24:06.973Z,,,,,,,,,319285.7589999955,completion,,,,,,,,,,,,,,,,,324982.65999997966,324981.8899999955,5662.832,5670.554999960586,5696.131,,,,
